event_id,state_event,Datetime Event Began,Datetime Restoration,Event Type,fips,state,county,start_time,duration,end_time,min_customers,max_customers,mean_customers
Texas-20,Texas,2019/10/20 22:15,2019/10/25 02:00,Severe Weather,48113,Texas,Dallas,2019/10/21 02:15,124.5,2019/10/26 06:45,267,83944,20299.793172690763
Texas-20,Texas,2019/10/20 22:15,2019/10/25 02:00,Severe Weather,48113,Texas,Dallas,2019/10/21 02:15,124.5,2019/10/26 06:45,267,83944,20299.793172690763
Texas-20,Texas,2019/10/20 22:15,2019/10/25 02:00,Severe Weather,48113,Texas,Dallas,2019/10/21 02:15,124.5,2019/10/26 06:45,267,83944,20299.793172690763
Texas-20,Texas,2019/10/20 22:15,2019/10/25 02:00,Severe Weather,48113,Texas,Dallas,2019/10/21 02:15,124.5,2019/10/26 06:45,267,83944,20299.793172690763
Texas-20,Texas,2019/10/20 22:15,2019/10/25 02:00,Severe Weather,48113,Texas,Dallas,2019/10/21 02:15,124.5,2019/10/26 06:45,267,83944,20299.793172690763
Texas-20,Texas,2019/10/20 22:15,2019/10/25 02:00,Severe Weather,48113,Texas,Dallas,2019/10/21 02:15,124.5,2019/10/26 06:45,267,83944,20299.793172690763
Texas-20,Texas,2019/10/20 22:15,2019/10/25 02:00,Severe Weather,48113,Texas,Dallas,2019/10/21 02:15,124.5,2019/10/26 06:45,267,83944,20299.793172690763
Texas-20,Texas,2019/10/20 22:15,2019/10/25 02:00,Severe Weather,48113,Texas,Dallas,2019/10/21 02:15,124.5,2019/10/26 06:45,267,83944,20299.793172690763
Texas-20,Texas,2019/10/20 22:15,2019/10/25 02:00,Severe Weather,48113,Texas,Dallas,2019/10/21 02:15,124.5,2019/10/26 06:45,267,83944,20299.793172690763
Texas-20,Texas,2019/10/20 22:15,2019/10/25 02:00,Severe Weather,48113,Texas,Dallas,2019/10/21 02:15,124.5,2019/10/26 06:45,267,83944,20299.793172690763
Texas-23,Texas,2020/7/12 04:30,2020/7/13 05:00,Severe Weather,48201,Texas,Harris,2020/7/12 13:30,54,2020/7/14 19:30,212,3391,947.8333333333334
Texas-23,Texas,2020/7/12 04:30,2020/7/13 05:00,Severe Weather,48201,Texas,Harris,2020/7/12 13:30,54,2020/7/14 19:30,212,3391,947.8333333333334
Texas-23,Texas,2020/7/12 04:30,2020/7/13 05:00,Severe Weather,48201,Texas,Harris,2020/7/12 13:30,54,2020/7/14 19:30,212,3391,947.8333333333334
Texas-23,Texas,2020/7/12 04:30,2020/7/13 05:00,Severe Weather,48201,Texas,Harris,2020/7/12 13:30,54,2020/7/14 19:30,212,3391,947.8333333333334
Texas-23,Texas,2020/7/12 04:30,2020/7/13 05:00,Severe Weather,48201,Texas,Harris,2020/7/12 13:30,54,2020/7/14 19:30,212,3391,947.8333333333334
Texas-2,Texas,2020/5/27 17:20,2020/5/27 17:20,Severe Weather,48201,Texas,Harris,2020/5/28 05:15,48,2020/5/30 05:15,269,29245,5331.546875
