NAME,total_pop,median_income,ZCTA5CE20
ZCTA5 78590,711,32857.0,78590
ZCTA5 78591,270,,78591
ZCTA5 78592,587,30156.0,78592
ZCTA5 78593,5015,34773.0,78593
ZCTA5 78594,1398,23258.0,78594
ZCTA5 78595,6128,46125.0,78595
ZCTA5 78596,36545,53097.0,78596
ZCTA5 78597,2386,62557.0,78597
ZCTA5 78598,108,23523.0,78598
ZCTA5 78599,35999,56566.0,78599
ZCTA5 78602,34978,82500.0,78602
ZCTA5 78605,7463,79092.0,78605
ZCTA5 78606,6942,89688.0,78606
ZCTA5 78607,208,54531.0,78607
ZCTA5 78608,298,90500.0,78608
ZCTA5 78609,1880,67578.0,78609
ZCTA5 78610,44410,103562.0,78610
ZCTA5 78611,13815,74098.0,78611
ZCTA5 78612,19354,81275.0,78612
ZCTA5 78613,88189,116893.0,78613
ZCTA5 78614,302,58553.0,78614
ZCTA5 78615,1781,73462.0,78615
ZCTA5 78616,8821,68191.0,78616
ZCTA5 78617,29244,74773.0,78617
ZCTA5 78618,310,84688.0,78618
ZCTA5 78619,6067,171398.0,78619
ZCTA5 78620,19893,138639.0,78620
ZCTA5 78621,26133,92103.0,78621
ZCTA5 78622,353,64583.0,78622
ZCTA5 78623,1094,100000.0,78623
ZCTA5 78624,23538,71082.0,78624
ZCTA5 78626,40758,94927.0,78626
ZCTA5 78628,41428,111491.0,78628
ZCTA5 78629,12054,64807.0,78629
ZCTA5 78631,2818,66875.0,78631
ZCTA5 78632,1188,63173.0,78632
ZCTA5 78633,27292,95510.0,78633
ZCTA5 78634,41099,105023.0,78634
ZCTA5 78635,73,,78635
ZCTA5 78636,3582,65313.0,78636
ZCTA5 78638,1982,60000.0,78638
ZCTA5 78639,8274,55870.0,78639
ZCTA5 78640,68265,83735.0,78640
ZCTA5 78641,87106,124614.0,78641
ZCTA5 78642,20699,117490.0,78642
ZCTA5 78643,6811,64451.0,78643
ZCTA5 78644,20088,70496.0,78644
ZCTA5 78645,14344,107736.0,78645
ZCTA5 78648,8250,55406.0,78648
ZCTA5 78650,2807,62125.0,78650
ZCTA5 78652,5199,126333.0,78652
ZCTA5 78653,32884,95651.0,78653
ZCTA5 78654,19379,65503.0,78654
ZCTA5 78655,3671,53750.0,78655
ZCTA5 78656,2631,56923.0,78656
ZCTA5 78657,6958,81518.0,78657
ZCTA5 78658,78,,78658
ZCTA5 78659,2782,82635.0,78659
ZCTA5 78660,113386,105874.0,78660
ZCTA5 78661,437,,78661
ZCTA5 78662,3035,67756.0,78662
ZCTA5 78663,599,150593.0,78663
ZCTA5 78664,62168,83599.0,78664
ZCTA5 78665,61640,113365.0,78665
ZCTA5 78666,86530,52432.0,78666
ZCTA5 78669,10802,125600.0,78669
ZCTA5 78670,156,82589.0,78670
ZCTA5 78671,755,32093.0,78671
ZCTA5 78672,687,46033.0,78672
ZCTA5 78674,233,89500.0,78674
ZCTA5 78675,96,33068.0,78675
ZCTA5 78676,15321,86122.0,78676
ZCTA5 78677,12,,78677
ZCTA5 78681,57760,123948.0,78681
ZCTA5 78701,10659,148049.0,78701
ZCTA5 78702,25723,87342.0,78702
ZCTA5 78703,22669,139617.0,78703
ZCTA5 78704,50250,89258.0,78704
ZCTA5 78705,32644,24126.0,78705
ZCTA5 78712,210,,78712
ZCTA5 78717,34499,136960.0,78717
ZCTA5 78719,1511,53712.0,78719
ZCTA5 78721,10445,80573.0,78721
ZCTA5 78722,6308,92543.0,78722
ZCTA5 78723,37000,81986.0,78723
ZCTA5 78724,28331,69925.0,78724
ZCTA5 78725,9896,94603.0,78725
ZCTA5 78726,13696,96352.0,78726
ZCTA5 78727,30601,104347.0,78727
ZCTA5 78728,27111,70092.0,78728
ZCTA5 78729,31309,78889.0,78729
ZCTA5 78730,9746,141794.0,78730
ZCTA5 78731,26314,98555.0,78731
ZCTA5 78732,19311,187286.0,78732
ZCTA5 78733,9014,193786.0,78733
ZCTA5 78734,21685,125074.0,78734
ZCTA5 78735,19793,118593.0,78735
ZCTA5 78736,9352,96385.0,78736
ZCTA5 78737,24951,151635.0,78737
ZCTA5 78738,28613,158194.0,78738
ZCTA5 78739,19907,205821.0,78739
ZCTA5 78741,45780,59049.0,78741
ZCTA5 78742,1241,67500.0,78742
ZCTA5 78744,49452,74702.0,78744
ZCTA5 78745,61322,80437.0,78745
ZCTA5 78746,28329,174367.0,78746
ZCTA5 78747,21253,90704.0,78747
ZCTA5 78748,53550,94143.0,78748
ZCTA5 78749,34714,118174.0,78749
ZCTA5 78750,28564,118186.0,78750
ZCTA5 78751,16326,75972.0,78751
ZCTA5 78752,22599,62931.0,78752
ZCTA5 78753,59951,60045.0,78753
ZCTA5 78754,31110,88382.0,78754
ZCTA5 78756,9816,97264.0,78756
ZCTA5 78757,25183,96667.0,78757
ZCTA5 78758,51185,68322.0,78758
ZCTA5 78759,45400,97688.0,78759
ZCTA5 78801,21248,54375.0,78801
ZCTA5 78802,0,,78802
ZCTA5 78827,742,28438.0,78827
ZCTA5 78828,83,66250.0,78828
ZCTA5 78829,1124,35132.0,78829
ZCTA5 78830,479,32188.0,78830
ZCTA5 78832,3157,52386.0,78832
ZCTA5 78833,1261,38250.0,78833
ZCTA5 78834,7386,26508.0,78834
ZCTA5 78836,65,67396.0,78836
ZCTA5 78837,128,,78837
ZCTA5 78838,105,,78838
ZCTA5 78839,7415,57083.0,78839
ZCTA5 78840,47030,57201.0,78840
ZCTA5 78841,0,,78841
ZCTA5 78842,0,,78842
ZCTA5 78843,459,,78843
ZCTA5 78850,827,75667.0,78850
ZCTA5 78851,61,,78851
ZCTA5 78852,56745,48911.0,78852
ZCTA5 78860,0,,78860
ZCTA5 78861,13131,60216.0,78861
ZCTA5 78870,1302,70411.0,78870
ZCTA5 78871,32,,78871
ZCTA5 78872,1161,38063.0,78872
ZCTA5 78873,1278,59091.0,78873
ZCTA5 78877,1061,39785.0,78877
ZCTA5 78879,291,71250.0,78879
ZCTA5 78880,1269,36563.0,78880
ZCTA5 78881,1415,34259.0,78881
ZCTA5 78883,267,72539.0,78883
ZCTA5 78884,1068,73583.0,78884
ZCTA5 78885,100,78750.0,78885
ZCTA5 78886,393,118125.0,78886
ZCTA5 78931,210,,78931
ZCTA5 78932,486,68214.0,78932
ZCTA5 78933,1120,68125.0,78933
ZCTA5 78934,6478,64375.0,78934
ZCTA5 78935,594,,78935
ZCTA5 78938,221,62917.0,78938
ZCTA5 78940,2071,86604.0,78940
ZCTA5 78941,3430,70588.0,78941
ZCTA5 78942,9746,66184.0,78942
ZCTA5 78943,304,,78943
ZCTA5 78944,676,119038.0,78944
ZCTA5 78945,10718,70035.0,78945
ZCTA5 78946,931,70458.0,78946
ZCTA5 78947,4818,73984.0,78947
ZCTA5 78948,689,,78948
ZCTA5 78949,662,86410.0,78949
ZCTA5 78950,2376,98391.0,78950
ZCTA5 78951,0,,78951
ZCTA5 78953,1145,84802.0,78953
ZCTA5 78954,1272,97857.0,78954
ZCTA5 78956,5067,65744.0,78956
ZCTA5 78957,9887,63732.0,78957
ZCTA5 78959,1601,57610.0,78959
ZCTA5 78962,5202,71755.0,78962
ZCTA5 78963,608,87105.0,78963
ZCTA5 79001,210,128750.0,79001
ZCTA5 79002,33,93750.0,79002
ZCTA5 79003,132,86250.0,79003
ZCTA5 79005,1669,67462.0,79005
ZCTA5 79007,13928,58524.0,79007
ZCTA5 79008,0,,79008
ZCTA5 79009,1627,40908.0,79009
ZCTA5 79010,423,97708.0,79010
ZCTA5 79011,214,80125.0,79011
ZCTA5 79012,0,,79012
ZCTA5 79013,3019,49013.0,79013
ZCTA5 79014,3195,67411.0,79014
ZCTA5 79015,22659,86793.0,79015
ZCTA5 79016,600,,79016
ZCTA5 79018,399,54375.0,79018
ZCTA5 79019,1800,70167.0,79019
ZCTA5 79021,72,74375.0,79021
ZCTA5 79022,10672,75880.0,79022
ZCTA5 79024,339,68750.0,79024
ZCTA5 79025,13,,79025
ZCTA5 79027,4720,63933.0,79027
ZCTA5 79029,15358,65101.0,79029
ZCTA5 79031,1263,50455.0,79031
ZCTA5 79032,114,48194.0,79032
ZCTA5 79033,26,,79033
ZCTA5 79034,510,80625.0,79034
ZCTA5 79035,5439,77938.0,79035
ZCTA5 79036,5147,72963.0,79036
ZCTA5 79039,695,52269.0,79039
ZCTA5 79040,2271,77933.0,79040
ZCTA5 79041,2612,55331.0,79041
ZCTA5 79042,1103,56607.0,79042
ZCTA5 79043,1634,53018.0,79043
ZCTA5 79044,662,52366.0,79044
ZCTA5 79045,18597,52124.0,79045
ZCTA5 79046,588,91875.0,79046
ZCTA5 79051,4,,79051
ZCTA5 79052,1157,57646.0,79052
ZCTA5 79053,95,40000.0,79053
ZCTA5 79054,551,68750.0,79054
ZCTA5 79056,65,,79056
ZCTA5 79057,1167,66000.0,79057
ZCTA5 79058,0,,79058
ZCTA5 79059,645,59375.0,79059
ZCTA5 79061,328,81563.0,79061
ZCTA5 79062,330,,79062
ZCTA5 79063,629,72708.0,79063
ZCTA5 79064,2371,60625.0,79064
ZCTA5 79065,19549,54351.0,79065
ZCTA5 79066,12,,79066
ZCTA5 79068,3269,84310.0,79068
ZCTA5 79070,9693,62077.0,79070
ZCTA5 79072,25747,49104.0,79072
ZCTA5 79073,16,,79073
ZCTA5 79078,150,,79078
ZCTA5 79079,2409,50066.0,79079
ZCTA5 79080,437,39286.0,79080
ZCTA5 79081,3257,63333.0,79081
ZCTA5 79082,197,,79082
ZCTA5 79083,1715,56250.0,79083
ZCTA5 79084,1402,53462.0,79084
ZCTA5 79085,0,,79085
ZCTA5 79086,3420,56667.0,79086
ZCTA5 79087,838,63008.0,79087
ZCTA5 79088,5355,32976.0,79088
ZCTA5 79091,70,,79091
ZCTA5 79092,1277,72829.0,79092
ZCTA5 79093,127,75147.0,79093
ZCTA5 79094,12,,79094
ZCTA5 79095,2736,51395.0,79095
ZCTA5 79096,2001,66037.0,79096
ZCTA5 79097,1063,113125.0,79097
ZCTA5 79098,450,38105.0,79098
ZCTA5 79101,2498,38291.0,79101
ZCTA5 79102,8805,47878.0,79102
ZCTA5 79103,10961,53879.0,79103
ZCTA5 79104,6253,45119.0,79104
ZCTA5 79106,27992,50271.0,79106
ZCTA5 79107,38441,38047.0,79107
ZCTA5 79108,11161,60115.0,79108
ZCTA5 79109,42659,67831.0,79109
ZCTA5 79110,18844,63647.0,79110
ZCTA5 79111,1854,67375.0,79111
ZCTA5 79118,26937,82990.0,79118
ZCTA5 79119,22371,94044.0,79119
ZCTA5 79121,5696,73375.0,79121
ZCTA5 79124,11207,101604.0,79124
ZCTA5 79201,6799,55938.0,79201
ZCTA5 79220,212,45750.0,79220
ZCTA5 79223,103,,79223
ZCTA5 79225,901,69659.0,79225
ZCTA5 79226,2713,49318.0,79226
ZCTA5 79227,1125,42237.0,79227
ZCTA5 79229,255,42917.0,79229
ZCTA5 79230,60,48393.0,79230
ZCTA5 79231,20,,79231
ZCTA5 79233,96,,79233
ZCTA5 79234,106,78523.0,79234
ZCTA5 79235,3152,48140.0,79235
ZCTA5 79236,189,59375.0,79236
ZCTA5 79237,429,78194.0,79237
ZCTA5 79239,104,31250.0,79239
ZCTA5 79240,249,125625.0,79240
ZCTA5 79241,2138,54125.0,79241
ZCTA5 79243,21,26786.0,79243
ZCTA5 79244,789,71513.0,79244
ZCTA5 79245,2227,44095.0,79245
ZCTA5 79247,23,,79247
ZCTA5 79248,1520,37500.0,79248
ZCTA5 79250,1136,43438.0,79250
ZCTA5 79251,32,,79251
ZCTA5 79252,2702,59244.0,79252
ZCTA5 79255,412,49583.0,79255
ZCTA5 79256,288,36382.0,79256
ZCTA5 79257,854,32800.0,79257
ZCTA5 79258,8,,79258
ZCTA5 79259,58,,79259
ZCTA5 79261,381,57188.0,79261
ZCTA5 79311,3705,63958.0,79311
ZCTA5 79312,1176,53646.0,79312
ZCTA5 79313,1451,57619.0,79313
ZCTA5 79314,104,,79314
ZCTA5 79316,10109,41698.0,79316
ZCTA5 79322,1877,49432.0,79322
ZCTA5 79323,7275,71723.0,79323
ZCTA5 79324,4,,79324
ZCTA5 79325,2374,74875.0,79325
ZCTA5 79326,59,,79326
ZCTA5 79329,3306,69725.0,79329
ZCTA5 79330,60,121429.0,79330
ZCTA5 79331,11619,42500.0,79331
ZCTA5 79336,15489,51257.0,79336
ZCTA5 79339,6704,49444.0,79339
ZCTA5 79342,362,98068.0,79342
ZCTA5 79343,1443,61250.0,79343
ZCTA5 79344,0,,79344
ZCTA5 79345,1059,64688.0,79345
ZCTA5 79346,1790,39850.0,79346
ZCTA5 79347,7182,70509.0,79347
ZCTA5 79350,398,44563.0,79350
ZCTA5 79351,1100,60833.0,79351
ZCTA5 79353,23,111875.0,79353
ZCTA5 79355,1573,79340.0,79355
ZCTA5 79356,5654,52870.0,79356
ZCTA5 79357,1936,55938.0,79357
ZCTA5 79358,1412,75417.0,79358
ZCTA5 79359,3321,53750.0,79359
ZCTA5 79360,16858,81607.0,79360
ZCTA5 79363,5506,77264.0,79363
ZCTA5 79364,7541,57151.0,79364
ZCTA5 79366,1073,120156.0,79366
ZCTA5 79367,598,44464.0,79367
ZCTA5 79369,47,,79369
ZCTA5 79370,1166,46797.0,79370
ZCTA5 79371,1387,68650.0,79371
ZCTA5 79372,1483,61563.0,79372
ZCTA5 79373,2897,50758.0,79373
ZCTA5 79376,112,,79376
ZCTA5 79377,322,36932.0,79377
ZCTA5 79378,234,112941.0,79378
ZCTA5 79379,698,58750.0,79379
ZCTA5 79380,83,51875.0,79380
ZCTA5 79381,1500,63688.0,79381
ZCTA5 79382,8999,82981.0,79382
ZCTA5 79383,85,,79383
ZCTA5 79401,9431,23400.0,79401
ZCTA5 79402,0,,79402
ZCTA5 79403,16194,41582.0,79403
ZCTA5 79404,8935,45653.0,79404
ZCTA5 79406,7765,,79406
ZCTA5 79407,23177,61563.0,79407
ZCTA5 79410,10502,44650.0,79410
ZCTA5 79411,6437,39259.0,79411
ZCTA5 79412,15161,44610.0,79412
ZCTA5 79413,23523,65719.0,79413
ZCTA5 79414,18027,48587.0,79414
ZCTA5 79415,17086,37072.0,79415
ZCTA5 79416,35524,65774.0,79416
ZCTA5 79423,42284,82854.0,79423
ZCTA5 79424,50448,91572.0,79424
ZCTA5 79501,2648,53539.0,79501
ZCTA5 79502,1244,65114.0,79502
ZCTA5 79503,150,90795.0,79503
ZCTA5 79504,3181,66208.0,79504
ZCTA5 79505,225,38295.0,79505
ZCTA5 79506,546,39306.0,79506
ZCTA5 79508,1041,74583.0,79508
ZCTA5 79510,8058,64338.0,79510
ZCTA5 79511,1044,81071.0,79511
ZCTA5 79512,7879,49602.0,79512
ZCTA5 79517,140,63889.0,79517
ZCTA5 79518,115,,79518
ZCTA5 79519,57,152938.0,79519
ZCTA5 79520,2552,52847.0,79520
ZCTA5 79521,3359,60227.0,79521
ZCTA5 79525,2829,67306.0,79525
ZCTA5 79526,946,66875.0,79526
ZCTA5 79527,274,80417.0,79527
ZCTA5 79528,524,69342.0,79528
ZCTA5 79529,1132,35329.0,79529
ZCTA5 79530,505,51250.0,79530
ZCTA5 79532,754,50625.0,79532
ZCTA5 79533,442,41406.0,79533
ZCTA5 79534,213,91389.0,79534
ZCTA5 79535,117,53750.0,79535
ZCTA5 79536,6123,67788.0,79536
ZCTA5 79537,40,43571.0,79537
ZCTA5 79538,173,,79538
ZCTA5 79539,197,55179.0,79539
ZCTA5 79540,38,100000.0,79540
ZCTA5 79541,1253,58901.0,79541
ZCTA5 79543,1178,63403.0,79543
ZCTA5 79544,577,56786.0,79544
ZCTA5 79545,1873,51179.0,79545
ZCTA5 79546,1749,49650.0,79546
ZCTA5 79547,867,29258.0,79547
ZCTA5 79548,162,53750.0,79548
ZCTA5 79549,15608,57063.0,79549
ZCTA5 79553,3081,48313.0,79553
ZCTA5 79556,12621,47221.0,79556
ZCTA5 79560,60,,79560
ZCTA5 79561,508,71818.0,79561
ZCTA5 79562,4157,117901.0,79562
ZCTA5 79563,1024,53553.0,79563
ZCTA5 79565,365,115536.0,79565
ZCTA5 79566,228,46875.0,79566
ZCTA5 79567,3064,47039.0,79567
ZCTA5 79601,26603,53049.0,79601
ZCTA5 79602,26487,78850.0,79602
ZCTA5 79603,24189,52055.0,79603
ZCTA5 79605,28989,56890.0,79605
ZCTA5 79606,27797,73381.0,79606
ZCTA5 79607,3699,58372.0,79607
ZCTA5 79699,116,,79699
ZCTA5 79701,28461,57500.0,79701
ZCTA5 79703,21434,88718.0,79703
ZCTA5 79705,41140,95939.0,79705
ZCTA5 79706,32527,99515.0,79706
ZCTA5 79707,39347,99732.0,79707
ZCTA5 79713,879,69500.0,79713
ZCTA5 79714,18362,86458.0,79714
ZCTA5 79718,625,31250.0,79718
ZCTA5 79719,345,29408.0,79719
ZCTA5 79720,32297,66655.0,79720
ZCTA5 79721,558,,79721
ZCTA5 79730,104,,79730
ZCTA5 79731,4387,71818.0,79731
ZCTA5 79733,397,73333.0,79733
ZCTA5 79734,1859,43646.0,79734
ZCTA5 79735,13056,59167.0,79735
ZCTA5 79738,326,80179.0,79738
ZCTA5 79739,939,125125.0,79739
ZCTA5 79741,380,100274.0,79741
ZCTA5 79742,419,75156.0,79742
ZCTA5 79743,267,105385.0,79743
ZCTA5 79744,1749,54063.0,79744
ZCTA5 79745,6561,85083.0,79745
ZCTA5 79748,536,80809.0,79748
ZCTA5 79749,578,,79749
ZCTA5 79752,2000,45625.0,79752
ZCTA5 79754,96,,79754
ZCTA5 79755,72,136635.0,79755
ZCTA5 79756,9632,72101.0,79756
ZCTA5 79758,2540,130489.0,79758
ZCTA5 79759,0,,79759
ZCTA5 79761,31521,66593.0,79761
ZCTA5 79762,39649,76569.0,79762
ZCTA5 79763,35940,54668.0,79763
ZCTA5 79764,25907,77249.0,79764
ZCTA5 79765,21210,96260.0,79765
ZCTA5 79766,11822,71346.0,79766
ZCTA5 79769,0,,79769
ZCTA5 79770,0,,79770
ZCTA5 79772,13305,57474.0,79772
ZCTA5 79776,0,,79776
ZCTA5 79777,138,,79777
ZCTA5 79778,1202,68883.0,79778
ZCTA5 79780,77,,79780
ZCTA5 79781,65,65972.0,79781
ZCTA5 79782,3972,73295.0,79782
ZCTA5 79783,90,158500.0,79783
ZCTA5 79785,30,,79785
ZCTA5 79788,798,71014.0,79788
ZCTA5 79789,1021,111875.0,79789
ZCTA5 79821,6678,55047.0,79821
ZCTA5 79830,7912,50584.0,79830
ZCTA5 79832,121,,79832
ZCTA5 79834,246,46462.0,79834
ZCTA5 79835,12378,36778.0,79835
ZCTA5 79836,7751,52129.0,79836
ZCTA5 79837,201,,79837
ZCTA5 79838,5470,36366.0,79838
ZCTA5 79839,1365,31863.0,79839
ZCTA5 79842,340,43064.0,79842
ZCTA5 79843,2814,31452.0,79843
ZCTA5 79845,3354,19650.0,79845
ZCTA5 79846,0,,79846
ZCTA5 79847,78,38864.0,79847
ZCTA5 79848,801,55469.0,79848
ZCTA5 79849,13200,43801.0,79849
ZCTA5 79851,1376,56563.0,79851
ZCTA5 79852,531,43112.0,79852
ZCTA5 79853,3007,62167.0,79853
ZCTA5 79854,133,30806.0,79854
ZCTA5 79855,2160,35326.0,79855
ZCTA5 79901,8747,14142.0,79901
ZCTA5 79902,19108,39414.0,79902
ZCTA5 79903,15729,35750.0,79903
ZCTA5 79904,31634,38476.0,79904
ZCTA5 79905,22133,24618.0,79905
ZCTA5 79906,5970,54326.0,79906
ZCTA5 79907,49169,40962.0,79907
ZCTA5 79908,4378,58929.0,79908
ZCTA5 79911,8844,116536.0,79911
ZCTA5 79912,76890,71324.0,79912
ZCTA5 79915,36737,35278.0,79915
ZCTA5 79916,3395,,79916
ZCTA5 79918,311,,79918
ZCTA5 79920,33,,79920
ZCTA5 79922,6796,90278.0,79922
ZCTA5 79924,60667,53555.0,79924
ZCTA5 79925,40001,55357.0,79925
ZCTA5 79927,42241,46581.0,79927
ZCTA5 79928,79330,67016.0,79928
ZCTA5 79930,25899,41953.0,79930
ZCTA5 79932,29269,80383.0,79932
ZCTA5 79934,26620,77010.0,79934
ZCTA5 79935,18815,62018.0,79935
ZCTA5 79936,107512,60981.0,79936
ZCTA5 79938,95452,70806.0,79938
ZCTA5 80002,20589,87500.0,80002
ZCTA5 80003,36233,79402.0,80003
ZCTA5 80004,35349,93260.0,80004
ZCTA5 80005,29155,132493.0,80005
ZCTA5 80007,17641,165648.0,80007
ZCTA5 80010,42892,56376.0,80010
ZCTA5 80011,52633,64541.0,80011
ZCTA5 80012,52741,66898.0,80012
ZCTA5 80013,73870,92076.0,80013
ZCTA5 80014,39024,69361.0,80014
ZCTA5 80015,72841,116357.0,80015
ZCTA5 80016,64842,141728.0,80016
ZCTA5 80017,40299,72844.0,80017
ZCTA5 80018,15569,123245.0,80018
ZCTA5 80019,4809,113664.0,80019
ZCTA5 80020,53475,112941.0,80020
ZCTA5 80021,35128,99562.0,80021
ZCTA5 80022,58681,90032.0,80022
ZCTA5 80023,25988,160212.0,80023
ZCTA5 80024,83,,80024
ZCTA5 80025,45,,80025
ZCTA5 80026,32675,109414.0,80026
ZCTA5 80027,34161,139412.0,80027
ZCTA5 80030,16891,61772.0,80030
ZCTA5 80031,36274,102323.0,80031
ZCTA5 80033,27384,78670.0,80033
ZCTA5 80045,1627,49808.0,80045
ZCTA5 80101,354,67159.0,80101
ZCTA5 80102,6375,104545.0,80102
ZCTA5 80103,3184,101771.0,80103
ZCTA5 80104,35084,123337.0,80104
ZCTA5 80105,1823,73594.0,80105
ZCTA5 80106,4823,145798.0,80106
ZCTA5 80107,14467,132739.0,80107
ZCTA5 80108,33259,173018.0,80108
ZCTA5 80109,27852,144034.0,80109
ZCTA5 80110,24190,82829.0,80110
ZCTA5 80111,32116,131837.0,80111
ZCTA5 80112,36058,104442.0,80112
ZCTA5 80113,22784,89057.0,80113
ZCTA5 80116,4884,122197.0,80116
ZCTA5 80117,2430,97566.0,80117
ZCTA5 80118,5940,155245.0,80118
ZCTA5 80120,30421,82655.0,80120
ZCTA5 80121,18049,130815.0,80121
ZCTA5 80122,31650,116551.0,80122
ZCTA5 80123,45388,102722.0,80123
ZCTA5 80124,22567,121074.0,80124
ZCTA5 80125,13048,160417.0,80125
ZCTA5 80126,43691,157892.0,80126
ZCTA5 80127,44235,134284.0,80127
ZCTA5 80128,37061,115134.0,80128
ZCTA5 80129,29974,130266.0,80129
ZCTA5 80130,25551,148750.0,80130
ZCTA5 80131,250,79063.0,80131
ZCTA5 80132,28159,147908.0,80132
ZCTA5 80133,2527,103704.0,80133
ZCTA5 80134,75383,134859.0,80134
ZCTA5 80135,4061,140833.0,80135
ZCTA5 80136,6104,112500.0,80136
ZCTA5 80137,1944,138239.0,80137
ZCTA5 80138,36113,137273.0,80138
ZCTA5 80202,18180,104424.0,80202
ZCTA5 80203,21650,71584.0,80203
ZCTA5 80204,34534,74993.0,80204
ZCTA5 80205,34289,94460.0,80205
ZCTA5 80206,24903,101069.0,80206
ZCTA5 80207,22313,104000.0,80207
ZCTA5 80209,25180,106880.0,80209
ZCTA5 80210,37792,113438.0,80210
ZCTA5 80211,36187,110194.0,80211
ZCTA5 80212,20418,113814.0,80212
ZCTA5 80214,26634,68009.0,80214
ZCTA5 80215,19143,83233.0,80215
ZCTA5 80216,16564,71586.0,80216
ZCTA5 80218,18679,80587.0,80218
ZCTA5 80219,64696,61666.0,80219
ZCTA5 80220,36236,96703.0,80220
ZCTA5 80221,40140,80748.0,80221
ZCTA5 80222,23619,82806.0,80222
ZCTA5 80223,19848,73907.0,80223
ZCTA5 80224,18613,76028.0,80224
ZCTA5 80226,32063,75967.0,80226
ZCTA5 80227,35187,84354.0,80227
ZCTA5 80228,34813,108319.0,80228
ZCTA5 80229,55929,74420.0,80229
ZCTA5 80230,10512,99973.0,80230
ZCTA5 80231,34484,75282.0,80231
ZCTA5 80232,22707,86034.0,80232
ZCTA5 80233,48694,83250.0,80233
ZCTA5 80234,28796,86131.0,80234
ZCTA5 80235,8593,70330.0,80235
ZCTA5 80236,16183,82633.0,80236
ZCTA5 80237,22393,84863.0,80237
ZCTA5 80238,29391,157706.0,80238
ZCTA5 80239,46450,84128.0,80239
ZCTA5 80241,33656,105565.0,80241
ZCTA5 80246,13067,63743.0,80246
ZCTA5 80247,28580,57916.0,80247
ZCTA5 80249,39685,92436.0,80249
ZCTA5 80260,35309,61659.0,80260
ZCTA5 80264,0,,80264
ZCTA5 80266,0,,80266
ZCTA5 80290,349,112688.0,80290
ZCTA5 80293,0,,80293
ZCTA5 80294,0,,80294
ZCTA5 80301,24593,88846.0,80301
ZCTA5 80302,30569,56093.0,80302
ZCTA5 80303,24865,74255.0,80303
ZCTA5 80304,25617,111638.0,80304
ZCTA5 80305,16280,114344.0,80305
ZCTA5 80310,7597,,80310
ZCTA5 80401,42777,109273.0,80401
ZCTA5 80403,20809,142440.0,80403
ZCTA5 80419,0,,80419
ZCTA5 80420,819,77008.0,80420
ZCTA5 80421,9065,96680.0,80421
ZCTA5 80422,4347,95957.0,80422
ZCTA5 80423,160,31125.0,80423
ZCTA5 80424,10811,116050.0,80424
ZCTA5 80425,329,,80425
ZCTA5 80426,46,,80426
ZCTA5 80427,686,58520.0,80427
ZCTA5 80428,512,,80428
ZCTA5 80430,145,57841.0,80430
ZCTA5 80432,208,29759.0,80432
ZCTA5 80433,8386,120275.0,80433
ZCTA5 80434,46,,80434
ZCTA5 80435,8336,79141.0,80435
ZCTA5 80436,423,55057.0,80436
ZCTA5 80438,649,60526.0,80438
ZCTA5 80439,24764,145901.0,80439
ZCTA5 80440,2574,85106.0,80440
ZCTA5 80442,2315,75714.0,80442
ZCTA5 80443,4118,94868.0,80443
ZCTA5 80444,1104,56458.0,80444
ZCTA5 80446,3477,75500.0,80446
ZCTA5 80447,2183,82661.0,80447
ZCTA5 80448,0,,80448
ZCTA5 80449,1190,55955.0,80449
ZCTA5 80451,1001,89554.0,80451
ZCTA5 80452,3316,66646.0,80452
ZCTA5 80453,329,,80453
ZCTA5 80454,1430,166587.0,80454
ZCTA5 80455,402,126875.0,80455
ZCTA5 80456,399,139135.0,80456
ZCTA5 80457,430,121250.0,80457
ZCTA5 80459,2561,82760.0,80459
ZCTA5 80461,7052,81232.0,80461
ZCTA5 80463,92,,80463
ZCTA5 80465,15783,121834.0,80465
ZCTA5 80466,3442,88259.0,80466
ZCTA5 80467,2512,105160.0,80467
ZCTA5 80468,411,,80468
ZCTA5 80469,356,79612.0,80469
ZCTA5 80470,3898,116776.0,80470
ZCTA5 80471,0,,80471
ZCTA5 80473,53,28966.0,80473
ZCTA5 80474,189,,80474
ZCTA5 80475,9,,80475
ZCTA5 80476,231,,80476
ZCTA5 80478,1766,97227.0,80478
ZCTA5 80479,12,,80479
ZCTA5 80480,1196,38750.0,80480
ZCTA5 80481,532,102857.0,80481
ZCTA5 80482,1207,59530.0,80482
ZCTA5 80483,504,71597.0,80483
ZCTA5 80487,18383,95675.0,80487
ZCTA5 80498,8426,101389.0,80498
ZCTA5 80501,43222,77327.0,80501
ZCTA5 80503,36235,113168.0,80503
ZCTA5 80504,60527,108819.0,80504
ZCTA5 80510,522,166776.0,80510
ZCTA5 80512,1619,85625.0,80512
ZCTA5 80513,16184,108393.0,80513
ZCTA5 80514,6275,94375.0,80514
ZCTA5 80515,849,74943.0,80515
ZCTA5 80516,34998,150774.0,80516
ZCTA5 80517,10407,84484.0,80517
ZCTA5 80520,1736,77155.0,80520
ZCTA5 80521,38200,51712.0,80521
ZCTA5 80524,38711,81733.0,80524
ZCTA5 80525,55315,88788.0,80525
ZCTA5 80526,44478,80265.0,80526
ZCTA5 80528,24032,120109.0,80528
ZCTA5 80530,5774,111319.0,80530
ZCTA5 80532,193,,80532
